age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
41,retired,divorced,primary,no,-233,yes,no,unknown,15,may,1156,2,999,0,unknown,yes
37,unemployed,single,tertiary,no,1291,no,no,cellular,5,aug,150,1,97,2,success,yes
67,management,married,tertiary,no,405,no,no,cellular,10,nov,344,2,95,2,success,yes
27,management,single,tertiary,no,1840,no,no,cellular,1,jun,220,1,28,8,other,yes
28,self-employed,single,tertiary,no,442,no,no,cellular,19,jun,474,3,95,3,other,yes
52,management,married,secondary,no,335,no,no,cellular,21,oct,411,1,182,1,failure,yes
26,technician,single,tertiary,no,-67,yes,no,cellular,15,may,637,1,999,0,unknown,yes
50,technician,married,secondary,no,3654,no,no,cellular,29,oct,215,2,78,2,other,yes
34,services,single,secondary,no,-30,no,no,cellular,21,jul,1360,3,999,0,unknown,yes
45,blue-collar,married,secondary,no,640,yes,no,cellular,4,may,447,1,999,0,unknown,yes
27,admin.,married,tertiary,no,346,no,no,cellular,11,oct,212,1,999,0,unknown,yes
33,admin.,married,secondary,no,82,yes,no,cellular,25,jul,735,1,999,0,unknown,yes
34,blue-collar,married,secondary,no,262,no,no,cellular,15,sep,89,2,106,1,success,yes
57,management,married,tertiary,no,256,no,no,cellular,6,mar,227,1,999,0,unknown,yes
62,management,married,tertiary,no,0,no,no,cellular,3,sep,299,1,999,0,unknown,yes
37,technician,married,tertiary,no,549,no,no,cellular,2,mar,239,1,999,0,unknown,yes
38,services,divorced,secondary,no,61,no,no,unknown,5,jun,636,1,999,0,unknown,yes
34,self-employed,single,tertiary,no,462,no,no,cellular,21,aug,1877,3,999,0,unknown,yes
35,blue-collar,married,secondary,no,1330,no,no,cellular,10,jul,901,1,999,0,unknown,yes
57,management,married,tertiary,no,372,no,no,cellular,21,nov,553,3,999,0,unknown,yes
37,services,single,tertiary,no,1189,no,no,cellular,13,sep,323,9,199,4,other,yes
53,blue-collar,married,secondary,no,6112,no,no,cellular,3,feb,211,1,999,0,unknown,yes
30,management,married,tertiary,no,944,no,no,cellular,29,oct,251,2,999,0,unknown,yes
44,self-employed,divorced,secondary,no,8,no,no,cellular,26,jul,423,4,999,0,unknown,yes
47,blue-collar,divorced,primary,no,603,yes,yes,cellular,8,may,1080,1,999,0,unknown,yes
57,retired,divorced,primary,no,63,no,yes,cellular,25,jul,1448,17,999,0,unknown,yes
28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,705,1,999,0,unknown,yes
28,admin.,single,secondary,no,0,yes,yes,cellular,18,may,390,5,999,0,unknown,yes
48,blue-collar,single,primary,no,623,yes,no,cellular,2,feb,1425,2,999,0,unknown,yes
51,housemaid,divorced,tertiary,no,1613,no,no,cellular,4,aug,870,1,999,0,unknown,yes
39,blue-collar,married,unknown,no,1181,yes,no,cellular,30,jul,650,2,999,0,unknown,yes
22,admin.,single,secondary,no,114,no,no,cellular,30,mar,517,1,999,0,unknown,yes
32,technician,single,secondary,no,116,yes,no,cellular,20,aug,718,2,999,0,unknown,yes
41,blue-collar,divorced,primary,no,285,yes,no,cellular,20,apr,1272,2,999,0,unknown,yes
30,housemaid,single,tertiary,no,19,no,no,cellular,4,aug,139,1,92,5,success,yes
38,management,single,tertiary,no,104,yes,no,cellular,6,may,606,3,999,0,unknown,yes
44,blue-collar,single,primary,no,36,yes,no,cellular,15,may,551,1,371,2,failure,yes
61,retired,married,secondary,no,2801,yes,yes,cellular,10,mar,239,1,999,0,unknown,yes
33,technician,single,tertiary,no,258,no,no,cellular,12,mar,80,4,999,0,unknown,yes
67,retired,divorced,secondary,no,704,no,no,cellular,3,nov,537,1,999,0,unknown,yes
49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,513,2,999,0,unknown,yes
29,management,single,tertiary,no,637,yes,no,cellular,3,jun,340,1,119,1,failure,yes
31,management,married,tertiary,no,4148,yes,no,cellular,21,nov,316,3,99,9,other,yes
41,blue-collar,single,primary,no,1618,yes,no,unknown,14,may,1553,1,999,0,unknown,yes
38,entrepreneur,single,secondary,no,2543,no,no,cellular,10,aug,223,1,414,4,failure,yes
30,management,single,tertiary,no,536,no,no,cellular,15,oct,244,1,105,1,success,yes
50,services,married,primary,no,5024,yes,yes,cellular,7,may,661,1,267,11,other,yes
48,admin.,married,secondary,no,50,no,yes,cellular,21,oct,419,1,999,0,unknown,yes
64,retired,married,secondary,no,3189,no,no,telephone,15,jun,208,1,999,0,unknown,yes
30,management,single,tertiary,no,201,yes,no,cellular,17,mar,325,2,999,0,unknown,yes
42,unemployed,married,tertiary,no,576,no,no,cellular,27,feb,156,1,999,0,unknown,yes
52,management,married,tertiary,no,583,no,no,cellular,17,may,376,1,181,3,success,yes
41,self-employed,married,secondary,yes,0,yes,no,cellular,17,nov,789,1,999,0,unknown,yes
84,entrepreneur,married,secondary,no,0,no,no,telephone,30,sep,992,2,999,0,unknown,yes
29,management,married,tertiary,no,1441,yes,no,cellular,4,feb,80,2,999,0,unknown,yes
47,management,married,tertiary,no,2306,no,no,telephone,6,aug,239,4,999,0,unknown,yes
34,management,single,tertiary,no,48,yes,no,cellular,12,aug,810,3,93,6,failure,yes
30,services,single,tertiary,no,-477,no,yes,cellular,21,aug,1532,2,999,0,unknown,yes
25,blue-collar,married,secondary,no,97,yes,no,unknown,27,may,709,1,999,0,unknown,yes
60,technician,married,tertiary,no,-71,yes,yes,cellular,30,jan,1451,1,999,0,unknown,yes
31,technician,single,tertiary,no,1109,no,no,cellular,5,feb,642,1,167,2,failure,yes
33,management,single,unknown,no,1534,yes,no,cellular,11,jul,1041,2,999,0,unknown,yes
41,blue-collar,married,primary,no,2453,yes,no,unknown,15,may,1052,1,999,0,unknown,yes
37,management,married,tertiary,no,203,no,no,cellular,21,oct,759,1,90,5,success,yes
52,services,married,primary,no,306,yes,no,cellular,13,may,650,5,999,0,unknown,yes
50,admin.,married,secondary,no,706,yes,no,cellular,6,aug,1250,4,999,0,unknown,yes
64,housemaid,married,primary,no,768,no,no,cellular,14,jan,371,1,999,0,unknown,yes
53,management,married,tertiary,no,3591,yes,no,cellular,5,aug,306,2,181,2,other,yes
37,admin.,married,tertiary,no,29,no,no,cellular,14,may,404,2,183,2,other,yes
37,entrepreneur,divorced,secondary,no,175,yes,yes,unknown,13,may,753,6,999,0,unknown,yes
45,blue-collar,married,primary,no,5461,yes,no,cellular,20,nov,841,2,999,0,unknown,yes
62,management,married,tertiary,no,3371,no,no,cellular,25,mar,187,1,178,2,success,yes
47,retired,single,primary,no,3033,no,no,cellular,8,sep,293,1,999,0,unknown,yes
46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,522,1,174,1,success,yes
51,blue-collar,married,secondary,no,955,no,yes,cellular,17,dec,221,3,999,0,unknown,yes
36,admin.,single,tertiary,no,364,no,yes,cellular,31,aug,185,1,123,1,failure,yes
63,retired,divorced,secondary,no,1490,no,no,cellular,8,jun,506,1,999,0,unknown,yes
29,self-employed,single,tertiary,no,476,yes,no,cellular,18,may,427,1,999,0,unknown,yes
28,unemployed,single,primary,no,1374,no,no,cellular,23,apr,203,4,999,0,unknown,yes
26,admin.,married,secondary,no,1595,no,no,cellular,15,jun,155,1,105,1,failure,yes
38,technician,married,tertiary,no,202,no,no,cellular,5,aug,1311,2,999,0,unknown,yes
62,retired,married,secondary,no,569,no,no,cellular,4,aug,288,1,1,8,success,yes
37,blue-collar,single,secondary,no,5024,no,yes,cellular,25,jul,661,4,999,0,unknown,yes
32,technician,married,secondary,no,348,yes,no,cellular,17,jul,926,1,999,0,unknown,yes
49,blue-collar,married,primary,no,128,no,no,cellular,12,aug,696,2,999,0,unknown,yes
71,technician,married,tertiary,no,383,no,no,cellular,27,apr,388,3,999,0,unknown,yes
71,retired,married,primary,no,3230,no,no,cellular,24,may,341,2,133,3,failure,yes
60,admin.,married,secondary,no,106,no,no,cellular,24,feb,137,1,187,4,success,yes
30,services,single,secondary,no,-271,yes,no,cellular,7,may,609,1,337,1,success,yes
58,management,married,secondary,no,2155,no,yes,cellular,10,feb,135,2,92,5,success,yes
66,retired,married,secondary,no,2048,no,no,cellular,27,aug,212,1,999,0,unknown,yes
28,student,single,secondary,no,949,yes,no,unknown,28,may,1730,1,999,0,unknown,yes
47,admin.,single,secondary,no,1693,yes,no,cellular,22,oct,608,2,92,4,other,yes
36,management,single,tertiary,no,4,yes,no,cellular,7,may,855,2,342,1,failure,yes
48,technician,married,secondary,yes,0,no,no,unknown,30,may,682,1,999,0,unknown,yes
31,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,1,success,yes
33,management,married,tertiary,no,271,yes,no,cellular,13,nov,182,2,91,2,success,yes
50,management,married,tertiary,no,5108,yes,no,cellular,18,dec,406,1,182,2,failure,yes
63,retired,married,secondary,no,1612,no,no,telephone,17,feb,233,2,999,0,unknown,yes
74,retired,married,secondary,no,9480,no,no,cellular,21,apr,211,1,999,0,unknown,yes
75,self-employed,married,unknown,no,4984,no,no,telephone,28,oct,509,1,999,0,unknown,yes
35,services,married,secondary,no,52,yes,no,cellular,4,jun,328,2,94,4,success,yes
